year,sp,id,sex,marked,lifespan,cop,tbl,abl,thorl,thorw,fwl,hwl
2013,CS,spr,Female,2013-7-4,0,0,45.53581212,37.44922623,5.43257782,2.07072767,33.67185922,32.37136301
2013,CS,svr,Female,2013-7-4,1,1,42.18028628,33.66853715,5.553232249,1.963104682,32.66253455,31.13761051
2013,CS,udbs,Female,2013-7-20,0,1,40.16465094,33.26081821,4.872758507,2.002827336,30.37989584,29.1218619
2013,CS,uflb,Female,2013-7-4,0,1,42.92096393,34.99182469,5.719606428,2.15566673,33.54466575,31.97328569
2013,CS,ulbc,Female,2013-7-5,0,0,42.72059691,34.78353102,5.470733691,1.873428117,33.38375448,31.98179466
2013,CS,ulby,Female,2013-7-7,0,0,42.64110599,35.07632498,5.412458174,2.173964217,33.33632435,32.28086743
2013,CS,uoy,Female,2013-7-3,0,0,44.31916936,36.34064976,5.490021402,1.723535587,33.60572688,32.10914958
2013,CS,updb,Female,2013-7-4,1,1,43.47083962,36.13407456,5.426199375,1.98603089,33.88525264,32.61674761
2013,CS,vfc,Female,2013-7-9,0,0,42.64620154,34.54077573,5.415844501,2.049301795,32.92278104,31.40453136
2013,CS,ydbm,Female,2013-6-12,0,1,42.49217967,34.57735503,5.468747373,2.023067516,32.40889623,31.05886131
2013,CS,ylbv,Female,2013-6-28,20,0,42.10759247,34.38409125,5.46825068,1.831765383,32.52885792,31.3679555
2013,CS,yof,Female,2013-6-12,0,1,44.68103343,35.97935251,6.021878024,2.425531915,36.33317149,34.55443467
2014,CS,cdbdb,Female,2014-7-6,1,0,45.2709363,36.82265132,5.607422488,2.043550289,30.64656882,29.16854102
2014,CS,cdbo,Female,2014-6-25,0,0,45.1741412,36.78134528,5.652531212,2.299447844,30.30586441,28.72311381
2014,CS,cfo,Female,2014-6-8,0,0,42.07282591,34.45064571,5.341951126,2.021724474,29.92167765,28.50646805
2014,CS,cmw,Female,2014-6-8,0,0,44.1163171,35.94488639,5.708832197,2.149041497,30.92438809,29.50357053
2014,CS,codb,Female,2014-6-25,0,0,41.89033734,33.93753082,5.282854901,2.04974355,28.96232325,27.40556867
2014,CS,cos,Female,2014-6-8,0,0,44.51277913,36.73836632,5.383651459,2.046538665,30.97950591,29.23408568
2014,CS,cou,Female,2014-6-8,0,0,42.96866324,34.80847162,5.596108717,2.002827336,30.53614542,28.87882242
2014,CS,cplb,Female,2014-6-25,0,0,41.72964789,34.34051781,5.199505496,1.875360234,29.3153959,27.87858875
2014,CS,cpo,Female,2014-6-8,0,0,42.32858276,34.28880351,5.323402555,1.943637692,30.00918312,28.46441303
2014,CS,crc,Female,2014-7-17,1,0,40.19397287,33.66024692,4.703330933,2.191592644,23.3954425,27.17326517
2014,CS,crg,Female,2014-6-25,0,0,42.05812551,34.49923074,5.484741582,2.255720558,28.97167447,27.73889774
2014,CS,crv,Female,2014-7-6,0,0,42.58297362,34.5757512,5.282769209,1.899465032,30.55276788,29.22834803
2014,CS,cso,Female,2014-7-17,0,0,44.34067566,35.67554104,5.774783227,2.090418765,30.86573368,29.35237827
2014,CS,cuu,Female,2014-6-25,0,0,44.1379889,35.84868355,5.481480405,2.232725042,26.52680377,28.03578428
2014,CS,cvf,Female,2014-7-17,0,0,39.64836957,32.71376058,4.660351631,1.835838583,27.38839446,26.0989191
2014,CS,cvs,Female,2014-7-6,1,0,42.85472422,34.96039925,5.195019727,2.110247905,29.56303959,28.08377078
2014,CS,cvw,Female,2014-7-17,0,0,45.02981257,36.75060012,5.648525449,2.282949971,31.50519597,30.12354395
2014,CS,dbcr,Female,2014-7-17,0,1,43.76763306,36.72498209,4.978905252,1.979180913,31.4008633,30.39077839
2014,CS,dbfu,Female,2014-7-18,0,0,43,35.25676367,5.352660394,2.154091142,29.468505,28.25431701
2014,CS,dbpu,Female,2014-6-12,0,1,42.34251037,34.23248215,5.258806664,1.974027831,29.45138547,28.00308981
2014,CS,dbpw,Female,2014-6-12,0,1,40.95799944,33.39305951,5.207031149,2.022060318,28.71490604,27.40301007
2014,CS,dbslb,Female,2014-6-12,0,1,44.5064733,35.83373532,5.989314463,2.164050492,30.90156193,29.6100039
2014,CS,dbsy,Female,2014-7-10,0,0,42.95078616,34.87581279,5.15938802,2.070071719,28.77150427,27.65575801
2014,CS,dbyy,Female,2014-7-16,4,0,43.75813706,35.77023529,5.162151144,2.298758694,29.99545462,28.59758773
2014,CS,ffdb,Female,2014-6-28,0,0,43.38270742,35.69678275,5.53195581,2.152724699,29.11380849,27.83354516
2014,CS,ffg,Female,2014-7-10,12,0,42.06423874,34.49886333,5.645078219,2.048970416,29.78729074,28.54969656
2014,CS,fgp,Female,2014-7-16,0,0,41.73043438,33.88148732,5.437200635,1.936170213,30.10071833,28.63547775
2014,CS,fmg,Female,2014-7-16,0,0,40.24209782,32.78121364,5.154603879,1.931019569,28.19712293,27.13847746
2014,CS,folb,Female,2014-7-16,0,0,43.58119961,35.57945603,5.428868394,2.044325472,29.88575337,28.87464349
2014,CS,fry,Female,2014-7-16,0,0,46.10278437,37.87187425,5.618995462,2.380412752,32.37440429,30.91826866
2014,CS,fum,Female,2014-7-9,1,0,43.51665151,35.89737523,5.157413454,1.853019266,29.71820578,28.51844863
2014,CS,fup,Female,2014-7-16,1,0,42.3671732,35.30572675,4.902674319,2.195204453,28.88620909,28.00774301
2014,CS,fvf,Female,2014-6-7,0,0,42.65271871,34.63085418,5.373888549,2.023067516,29.21533473,27.80408545
2014,CS,fwg,Female,2014-6-7,1,0,42.27072205,34.57229453,5.322594629,2.022284183,30.44898184,28.88756752
2014,CS,fwm,Female,2014-7-9,0,0,44.24767221,36.15259897,5.52479083,2.127765955,30.55485055,29.38558924
2014,CS,fvp,Female,2014-6-7,0,0,41.77946043,33.89580738,5.372498418,2.149041497,30.32954178,28.97271893
2014,CS,fvu,Female,2014-7-10,0,0,42.47163461,34.54040876,5.006514543,1.854118292,27.3795684,26.1421039
2014,CS,fvy,Female,2014-7-10,0,0,41.70217651,34.1541323,5.233739829,1.834235069,28.27481079,27.0047644
2014,CS,gcp,Female,2014-6-7,0,0,44.05330324,36.11812269,5.349953355,2.309760423,30.72737486,29.43296568
2014,CS,gdbg,Female,2014-6-7,0,0,41.4615728,33.91237076,5.021456903,2.127340402,30.20854756,28.83900373
2014,CS,gdblb,Female,2014-6-7,0,0,44.45023565,36.09314694,5.611901277,2.213175085,30.84322539,29.26422558
2014,CS,gff,Female,2014-6-7,0,0,43.25896103,35.47134601,5.258074908,2.260231503,28.54119076,27.18433761
2014,CS,gflb,Female,2014-6-7,0,1,41.34675437,33.19866944,5.392389386,2.157451005,20.23683837,26.77922413
2014,CS,gfv,Female,2014-6-7,0,0,44.1000601,35.0086971,6.173183437,2.533612876,30.94288785,29.26648727
2014,CS,ggo,Female,2014-7-10,0,0,42.78319225,35.11827652,5.363770287,1.936637774,30.2695594,29.06161393
2014,CS,glbr,Female,2014-6-7,0,0,41.64319001,33.39588593,5.5368227,2.090851832,30.01630593,28.13102
2014,CS,gmf,Female,2014-7-1,0,0,43.50204358,35.439458,5.574508689,2.213175085,29.31326441,28.05644693
2014,CS,gmm,Female,2014-6-28,0,0,43.81080461,36.36934546,5.361870987,2.042996406,29.83921885,28.27793687
2014,CS,gps,Female,2014-6-28,0,0,44.76715576,36.89437777,5.192579237,2.234447785,30.78690294,29.57748297
2014,CS,grv,Female,2014-7-10,0,0,41.8711836,34.29729818,5.0028964,1.855460662,27.9615755,26.60750833
2014,CS,gsdb,Female,2014-7-9,0,1,43.09498179,35.17368147,5.235599146,2.001018301,29.40076847,27.67316642
2014,CS,gsg,Female,2014-6-28,6,0,43.72904141,35.66008861,5.625155297,2.108101598,29.64386323,28.19324024
2014,CS,gvo,Female,2014-7-9,0,1,41.57776724,33.85415956,5.02776357,2.110247905,28.68870602,27.49027851
2014,CS,gyc,Female,2014-6-9,6,0,49.37703815,40.68926847,5.50648821,2.389239496,34.45296175,33.5677109
2014,CS,lbcc,Female,2014-6-6,3,0,42.60680134,34.96700249,5.183286159,2.138271409,28.99188771,27.50821036
2014,CS,lbcm,Female,2014-7-1,3,1,43.15336857,35.31870033,5.391213951,2.042553191,28.90328914,27.41082038
2014,CS,lbdbc,Female,2014-6-6,0,0,41.94165362,34.35737408,5.225299738,2.235663039,28.90840153,27.5312295
2014,CS,lbdbg,Female,2014-6-6,0,0,43.3976476,35.51547588,5.210681303,2.261733152,28.69040419,27.0599701
2014,CS,lbdbr,Female,2014-6-6,4,0,41.98028165,34.91927572,5.24842342,2.302693917,29.8344577,28.48619071
2014,CS,lbdbv,Female,2014-6-6,0,0,41.96567288,34.48474118,5.065974872,2.142923968,28.55702605,27.24472833
2014,CS,lbflb,Female,2014-6-9,0,1,44.40082973,36.00499186,5.46572513,2.344001137,29.94592775,28.63023522
2014,CS,lbfm,Female,2014-6-6,0,0,42.70689793,34.936695,5.399478539,2.298758694,29.70447377,28.4498895
2014,CS,lbgdb,Female,2014-7-9,0,0,42.58633815,34.35786159,5.345678522,1.888709874,29.1598654,28.06276524
2014,CS,lbgm,Female,2014-6-6,0,0,43.40903186,35.63776437,5.433202754,2.290867969,30.16977763,28.61673544
2014,CS,lbgu,Female,2014-7-10,0,0,43.98640166,36.13042242,5.333682273,1.920676846,30.06520748,28.56199308
2014,CS,lblbc,Female,2014-6-6,0,0,41.76752363,34.04638276,5.341442643,2.152724699,29.18233463,27.64209731
2014,CS,lblbv,Female,2014-6-6,1,1,42.74621117,35.16084106,5.274278832,2.131485921,29.19489831,27.72846551
2014,CS,lbms,Female,2014-6-6,0,0,42.45701898,34.39268085,5.483627221,2.370216586,30.29065188,28.82774674
2014,CS,lbodb,Female,2014-6-6,0,0,44.03854951,34.96842655,5.795871214,2.516401607,29.47809638,28.24812344
2014,CS,lbpc,Female,2014-7-10,0,0,43.3463997,35.14953505,5.236161135,2.001018301,30.98555926,29.39721388
2014,CS,lbrc,Female,2014-6-27,0,1,42.39644535,35.05630213,5.489196765,2.109067707,29.91527932,28.80874321
2014,CS,lbss,Female,2014-6-9,0,0,43.87234558,35.63845665,5.511007956,2.045321705,30.13669679,28.5871102
2014,CS,lbup,Female,2014-6-9,0,0,42.18472387,34.16107692,5.386803788,2.149883928,29.87893153,28.42031303
2014,CS,lbus,Female,2014-6-9,0,1,40.44011495,33.01058859,5.222266635,2.31445944,28.88026287,27.30723052
2014,CS,lbvlb,Female,2014-6-9,0,1,42.60051092,34.84603008,5.348726278,2,30.11270686,28.48705558
2014,CS,lbvv,Female,2014-7-16,0,0,41.25063891,33.8191138,5.188218363,1.862887161,28.31163743,27.26151358
2014,CS,lbyf,Female,2014-6-27,0,1,42.32570042,34.75054347,5.117452541,2.301415708,29.50800273,28.05358229
2014,CS,mco,Female,2014-6-9,0,1,44.6404123,36.44553537,5.428910087,2.072694277,30.19615018,29.02005887
2014,CS,mdbu,Female,2014-6-27,0,1,43.26837827,35.23991368,5.40316625,2.157451005,30.32545231,28.99426183
2014,CS,mfo,Female,2014-7-9,0,0,43.84597924,35.87078187,5.453204357,2.106490434,27.88426473,27.64164659
2014,CS,mgw,Female,2014-7-12,0,0,40.52002953,33.30398965,4.906966067,2.047975958,28.38476247,27.03212749
2014,CS,mmg,Female,2014-7-10,0,0,42.42259214,34.92562103,5.15442823,2.069196794,30.27128522,28.73947928
2014,CS,mmr,Female,2014-6-27,0,0,44.56941016,36.28330256,5.637655523,2.196750553,29.78988477,28.5271147
2014,CS,mmu,Female,2014-6-27,0,1,42.28290758,34.76251969,5.275094158,1.922443744,29.95317878,28.51995589
2014,CS,mou,Female,2014-7-12,0,0,42.44806696,34.91115283,5.195847491,2.0040701,29.6670713,28.48385531
2014,CS,mpr,Female,2014-6-27,0,1,46.59535607,37.87182644,5.661413875,2.420113395,30.72235433,29.21580283
2014,CS,mso,Female,2014-7-12,0,0,42.58001282,34.74599026,4.947895099,1.894692499,28.97116016,27.87206405
2014,CS,mvg,Female,2014-6-25,0,0,43.5260702,35.91707415,5.377088696,2.15566673,29.97088561,28.62988523
2014,CS,mwm,Female,2014-7-17,0,0,40.75058565,33.52059967,5.001131606,2.009146131,27.61485254,26.62136479
2014,CS,mydb,Female,2014-7-18,0,0,41.97533174,34.83293244,4.760873048,2.016231105,28.44059249,27.54857726
2014,CS,ofg,Female,2014-7-6,0,0,42.97520525,35.1086782,5.128763014,2.221138008,30.05938072,28.57800022
2014,CS,ofo,Female,2014-7-6,0,1,43.58164107,35.97935251,5.276981798,2.236574047,30.67272847,29.37249427
2014,CS,ogg,Female,2014-7-6,0,1,43.5808776,35.23792892,5.446808511,2.037338201,30.13207312,28.41234651
2014,CS,olbr,Female,2014-7-12,0,0,44.76082003,36.80721926,5.30879844,1.984320613,30.19460381,28.75244123
2014,CS,olbw,Female,2014-7-6,2,0,42.99793125,35.36616327,5.174457587,2.203951347,30.16339971,29.12331904
2014,CS,omr,Female,2014-7-6,0,0,44.1216732,35.9362269,5.413210874,2.322172536,29.71115778,29.36038425
2014,CS,omu,Female,2014-7-6,0,1,43.33219404,35.85990168,5.002217706,2.272216906,30.41500874,28.89013297
2014,CS,ooc,Female,2014-7-17,0,0,44.1593169,36.59649307,5.127792,1.959296074,29.73605474,28.37883203
2014,CS,oos,Female,2014-7-17,0,1,44.35182297,36.55639275,5.160177635,2.021276596,30.58402025,29.26416894
2014,CS,osg,Female,2014-7-17,0,0,43.09574337,35.36170853,5.458141468,1.893617021,29.47168303,28.2297397
2014,CS,osy,Female,2014-7-17,0,1,42.52906231,34.8320292,5.288978264,1.857045849,30.17969649,28.76380132
2014,CS,ovs,Female,2014-7-6,0,0,45.28419889,36.85988912,5.536005035,2.196544469,30.2609106,28.95433941
2014,CS,ovu,Female,2014-7-6,0,0,44.59810474,36.79107938,5.087286989,2.235663039,30.26776689,28.74218072
2014,CS,oyg,Female,2014-7-18,0,0,40.52286714,34.2151542,4.685684159,2.107349875,29.35377609,28.25872527
2014,CS,pdbv,Female,2014-6-5,0,0,42.09180722,35.59063183,4.977541231,2.39529492,29.88242264,28.31580615
2014,CS,pgc,Female,2014-6-5,0,0,42.13553011,33.93577002,5.53719061,2.47696495,29.43664018,27.94182842
2014,CS,pmv,Female,2014-6-17,0,1,42.86787897,34.63857232,5.62282099,2.389239496,30.26684932,28.89767284
2014,CS,ppw,Female,2014-6-18,0,0,42.95659848,35.04911512,5.372709067,2.301514057,29.07967289,27.68884279
2014,CS,pwlb,Female,2014-6-17,0,0,43.48938252,35.93894778,5.414966768,2.085540554,28.88559295,27.50670831
2014,CS,pydb,Female,2014-6-17,0,0,43.18952411,34.87171731,5.53780374,2.170629914,31.10665775,29.62751289
2014,CS,rcy,Female,2014-6-17,0,1,43.13876354,35.02138001,5.579013901,2.028765522,30.19752309,28.61622307
2014,CS,rflb,Female,2014-6-5,3,0,43.60605986,34.98650066,5.725934741,2.106812765,29.90628948,28.52223643
2014,CS,rfo,Female,2014-6-5,0,0,42.91350117,34.96506049,5.246698071,2.280866942,29.37920791,28.19862647
2014,CS,rfr,Female,2014-6-18,0,1,43.84024354,35.23364426,5.365922014,2.568130057,31.19915045,29.78096644
2014,CS,rfy,Female,2014-6-17,0,1,41.85111251,33.93713065,5.324295383,1.897915275,29.49357975,27.7719998
2014,CS,rlbs,Female,2014-6-17,0,1,41.93405437,33.86309748,5.437200635,2.176877543,29.26792149,27.95546167
2014,CS,rvg,Female,2014-6-18,0,0,44.57599144,36.50680062,5.454158937,2.272216906,31.14935349,29.93236354
2014,CS,sdbm,Female,2014-6-15,0,1,42.25628869,34.30222769,5.383651459,2.043550289,28.81580033,27.41339577
2014,CS,sdbo,Female,2014-6-10,0,1,44.0767726,35.43403514,6.120711191,2.453552224,30.6647339,29.02580488
2014,CS,sgy,Female,2014-6-15,0,0,43.06955327,35.18503761,5.282769209,2.198089627,29.41362928,27.78886199
2014,CS,spf,Female,2014-7-18,0,0,44.94978839,36.79477053,5.378056786,2.141761776,29.28494826,27.98418703
2014,CS,suf,Female,2014-6-15,0,1,42.98039285,35.05203401,5.59833287,2.213686388,31.13741181,29.83514242
2014,CS,svm,Female,2014-6-15,0,1,43.62813558,35.57266106,5.513964329,2.001018301,29.62431837,28.17769387
2014,CS,svr,Female,2014-6-15,0,0,42.56008455,34.79764305,5.212939641,1.916783937,29.83474518,28.25675194
2014,CS,udbs,Female,2014-6-15,0,0,42.59643016,34.97361095,5.490845915,2.023067516,31.85399758,30.16488682
2014,CS,udbu,Female,2014-6-10,0,0,42.87808947,34.58831801,5.256395789,2.087818471,29.85349198,28.43041317
2014,CS,ufp,Female,2014-6-10,0,1,42.85592844,35.19876948,5.322424523,2.089010674,30.09501244,28.70729826
2014,CS,umo,Female,2014-6-10,0,1,41.44065335,33.83373455,5.06423206,2.140916149,29.87956811,28.60085986
2014,CS,uoo,Female,2014-6-10,0,0,43.02129764,35.08603537,5.258806664,2.021724474,29.20478381,27.969859
2014,CS,ury,Female,2014-7-18,0,1,43.20073269,35.96049339,5.072583173,1.745848079,29.30893817,28.06211187
2014,CS,usu,Female,2014-6-22,0,0,43.21368783,35.16892559,5.49599632,2.148409457,29.14388807,27.95474894
2014,CS,uwr,Female,2014-6-22,0,0,41.72003523,34.1524622,5.382978723,1.980552803,29.46948682,28.21511762
2014,CS,uws,Female,2014-6-22,33,0,45.60505658,37.90049754,5.085506973,2.042996406,27.43606189,26.29652836
2014,CS,uyo,Female,2014-6-22,0,0,42.62594313,35.29045874,5.650849137,2.148409457,30.66877579,29.24961062
2014,CS,uyv,Female,2014-6-22,8,0,40.71916317,32.93127678,5.304021041,1.889668367,28.1333211,26.81121891
2014,CS,uyw,Female,2014-6-22,0,0,40.76796179,33.2979811,5.132998016,1.950264343,28.53545937,27.29601297
2014,CS,vclb,Female,2014-6-22,0,0,42.50218219,34.1509776,5.809913321,2.106490434,30.23474038,29.09001477
2014,CS,wcu,Female,2014-7-8,0,0,43.7891673,35.92765353,5.155262511,1.93803978,29.53171027,28.03144088
2014,CS,wcy,Female,2014-6-12,0,1,42.61168852,34.72192451,5.470775065,2.112713462,29.02171791,27.74640346
2014,CS,vdbg,Female,2014-7-18,0,0,43.23555555,35.43128188,5.278697248,2.069196794,29.93359478,28.47654167
2014,CS,wdbg,Female,2014-6-12,0,0,41.78715279,34.1217828,5.280069207,2.103372015,29.407283,28.05541836
2014,CS,wdbw,Female,2014-7-8,0,1,42.32483943,34.12231348,5.154252574,1.98603089,28.6581105,27.40168756
2014,CS,vfc,Female,2014-7-18,0,0,43.48874755,35.43524881,5.579379029,2.117101463,31.3256098,29.84755414
2014,CS,vfu,Female,2014-6-15,2,1,42.70348459,34.55581166,5.362082053,2.021388575,28.4897809,27.11343783
2014,CS,vfy,Female,2014-6-22,0,0,44.28751897,36.13695592,5.620002433,2.30515002,30.38744871,28.85445993
2014,CS,wglb,Female,2014-7-5,0,1,42.26568834,34.85652543,5.214502533,1.950264343,29.06649656,27.75040159
2014,CS,wgm,Female,2014-7-5,0,0,43.068087,34.96780515,5.509282672,2.091717699,28.77118509,27.46677359
2014,CS,vgo,Female,2014-6-16,37,1,43.59848075,34.88667549,5.658134515,2.19314129,30.30711103,28.54213584
2014,CS,wgs,Female,2014-6-30,0,1,44.12575654,35.80924387,5.859761427,2.229986186,30.01497633,28.94839305
2014,CS,wlbf,Female,2014-7-5,0,0,44.23150444,35.88726627,5.801336073,2.329568629,30.29092528,28.85715586
2014,CS,vms,Female,2014-7-9,0,1,40.77886461,33.22172654,4.934152192,1.909329979,27.01847613,25.84739903
2014,CS,vmw,Female,2014-6-16,0,1,43.34703153,34.93462173,5.854196453,2.136259217,30.1018448,28.65986423
2014,CS,wmw,Female,2014-7-4,2,1,43.3635865,35.00233453,5.747871454,2.166663765,30.55118004,29.40584083
2014,CS,vpu,Female,2014-7-16,0,0,43.66351958,35.83969767,5.066913061,2.336941314,30.14798239,28.94965329
2014,CS,wrm,Female,2014-6-16,0,1,41.67483366,34.33310186,5.362757411,2.170629914,30.76709032,29.45780292
2014,CS,vsy,Female,2014-6-16,0,0,44.30643529,36.10284715,5.769136283,2.110247905,29.327082,27.89364424
2014,CS,vuc,Female,2014-6-12,0,1,44.67615477,36.07377632,5.577756055,2.15566673,30.7741176,29.56692507
2014,CS,wudb,Female,2014-6-30,0,0,44.41465792,36.7543446,5.661014055,2.563984281,30.97633983,29.34213126
2014,CS,wus,Female,2014-6-30,0,1,41.99905149,33.96830334,5.216542271,2.074768118,29.47920924,27.87137448
2014,CS,wuy,Female,2014-7-5,0,0,43.56670684,35.55971011,5.429702194,2.340812347,30.77237331,29.25814158
2014,CS,vvdb,Female,2014-6-30,0,1,43.23974351,35.48533703,5.523930408,2.269725166,30.49042732,29.15444884
2014,CS,wwf,Female,2014-6-16,0,0,44.02169308,36.56077622,5.565080613,2.180617528,31.10688771,29.63928829
2014,CS,vvm,Female,2014-7-5,0,0,39.38326034,32.17066306,4.702175796,1.787360684,26.37735578,25.25181249
2014,CS,wvr,Female,2014-6-30,0,0,41.28267119,34.14052392,5.429702194,2.110247905,29.70269541,28.12508073
2014,CS,vws,Female,2014-6-12,0,1,42.61702659,34.80929745,5.330031421,2.157451005,29.79174326,28.27699647
2014,CS,wvu,Female,2014-6-12,0,1,44.83346782,36.5626087,5.744720252,2.532004289,29.80290371,28.28048381
2014,CS,vwv,Female,2014-7-8,0,0,43.828491,36.08789757,5.39016424,2.288594351,30.17205769,28.66927711
2014,CS,vyc,Female,2014-7-5,0,0,39.58583685,33.70076426,4.680125669,1.517216722,28.33054075,27.11396087
2014,CS,wyc,Female,2014-7-9,0,0,43.06593217,35.28029137,5.558772772,2.617799573,29.01380763,27.64289702
2014,CS,vym,Female,2014-6-12,0,0,41.75455888,33.99721049,5.231879851,2.224701851,28.87439319,27.58618448
2014,CS,wyp,Female,2014-7-16,0,0,40.5535487,33.13465538,5.143526259,2.001018301,29.65955852,28.25276484
2014,CS,wyy,Female,2014-7-5,13,0,42.97087036,35.31236156,5.180053676,2.356713151,28.77549031,27.42898057
2014,CS,ycm,Female,2014-7-16,0,0,43.98399334,35.82074607,5.342501927,2.07072767,29.46533885,28.1416027
2014,CS,ydbp,Female,2014-7-8,0,0,46.08512603,37.68085707,5.617182461,2.272216906,30.02605589,28.18575743
2014,CS,ydbs,Female,2014-7-8,0,0,42.29896933,34.78761793,5.09048945,2.13286597,28.99294688,27.66737259
2014,CS,yfu,Female,2014-7-16,0,0,44.51163499,36.30089035,5.379445481,2.086842525,30.34164154,25.65530836
2014,CS,yglb,Female,2014-7-4,0,0,43.13648106,35.11298455,5.043271338,2.072694277,29.14453559,28.03944926
2014,CS,ylbdb,Female,2014-7-4,0,0,44.36285013,36.30994287,5.239834194,1.959296074,31.01847461,29.76841681
2014,CS,ylbg,Female,2014-7-16,0,0,43.38365176,35.60835834,5.420356313,2.088360466,29.98345983,28.71504028
2014,CS,ylbr,Female,2014-7-4,0,0,42.71043819,34.7343863,4.956533566,1.936170213,29.29160093,27.75838305
2014,CS,ylbs,Female,2014-7-4,0,0,42.63643454,34.95211107,5.345551494,1.984320613,28.79046688,27.60120982
2014,CS,ymo,Female,2014-7-4,0,0,42.3143296,34.38503917,5.354140226,1.99456028,29.04559205,27.73112773
2014,CS,yoc,Female,2014-7-5,0,0,42.63838281,34.53201977,5.4681265,2.172818627,28.37632186,27.46574445
2015,CS,ccs,Female,2015-7-18,0,1,43.26824147,34.94739226,8.321209042,2.613893828,32.00646431,31.69316527
2015,CS,ccv,Female,2015-6-13,0,0,41.81322919,33.17822792,8.661557023,2.927211921,33.38384133,33.48016256
2015,CS,cdbw,Female,2015-7-21,0,1,41.87058251,34.18901024,7.683981035,2.119316739,30.70850902,30.79181483
2015,CS,cfs,Female,2015-7-21,2,1,44.24375159,36.06306409,8.191516383,2.520260774,32.84241385,32.57894336
2015,CS,crlb,Female,2015-7-3,0,1,39.81457963,32.27929473,7.535615105,2.564317162,31.19237787,31.30750148
2015,CS,crs,Female,2015-7-3,0,1,43.46762764,35.25642621,8.214892896,2.45980442,31.83957963,31.70252096
2015,CS,cru,Female,2015-7-3,0,0,44.34450089,35.77296588,8.573795614,2.541414783,33.78354712,34.00466726
2015,CS,csf,Female,2015-7-21,0,1,42.42165354,35.14500042,7.284425536,2.647955296,32.99327957,33.04435484
2015,CS,cso,Female,2015-7-3,0,1,41.21163322,33.76096012,7.450681568,2.71008382,30.40109644,30.59707264
2015,CS,cuo,Female,2015-7-3,0,1,44.02708069,36.06847007,7.958682584,2.373033613,33.26733765,33.34008128
2015,CS,cus,Female,2015-7-21,0,1,42.92187791,35.21811024,7.705147744,2.540356447,32.53754763,32.59917238
2015,CS,cvdb,Female,2015-7-3,0,1,43.15979595,34.94629583,8.215409364,2.308724917,34.92799509,35.05991872
2015,CS,cvf,Female,2015-7-3,0,1,42.57067564,34.91807637,7.67181441,2.732554398,33.38032766,33.1771082
2015,CS,cvs,Female,2015-7-21,1,1,43.64723563,35.22394801,8.424591483,2.41337736,32.43996063,32.40408517
2015,CS,cwu,Female,2015-7-3,0,0,41.65178647,33.40325121,8.255262044,2.879917027,31.37685209,31.48893404
2015,CS,cww,Female,2015-7-3,0,1,41.5833164,34.11115486,7.472597579,2.730835662,30.77293201,32.22886857
2015,CS,cvy,Female,2015-7-3,19,0,43.44697739,34.96162476,8.487875709,2.26493523,33.62762891,33.58685547
2015,CS,cyp,Female,2015-7-18,0,1,44.04792566,35.94107612,8.106849547,2.391931251,33.79545762,33.54878503
2015,CS,dbcf,Female,2015-7-3,0,0,42.83084413,34.33994581,8.491042249,3.016387266,34.37840996,33.64776056
2015,CS,dbco,Female,2015-7-18,0,0,44.94928033,37.02906189,7.920421641,2.183866734,30.23070019,30.01303023
2015,CS,dbcy,Female,2015-7-21,0,0,42.74765896,35.18732114,7.560782322,2.329205825,32.51298366,32.49952163
2015,CS,dbdbc,Female,2015-7-21,0,0,42.42145034,34.62998476,7.811921091,2.434264669,33.72520955,33.46970832
2015,CS,dbdbo,Female,2015-7-3,0,0,41.40728135,33.38859538,8.022881212,2.350364067,32.15513928,32.59265515
2015,CS,dbdbp,Female,2015-7-3,0,1,42.11088392,34.38912878,7.726111252,2.711404623,33.82696427,33.68864829
2015,CS,dbff,Female,2015-6-29,0,0,42.50718398,34.48995005,8.024443316,3.492765219,33.71304928,33.94464906
2015,CS,dbfg,Female,2015-6-29,0,0,42.64323512,34.50008043,8.150944035,2.417551435,32.27668275,32.0345483
2015,CS,dbgdb,Female,2015-6-29,3,0,39.801905,32.40258234,7.408470917,2.793442554,30.40603675,30.59900093
2015,CS,dbglb,Female,2015-6-29,0,1,42.16665397,33.63912031,8.531127762,2.796888494,32.23595166,32.26070824
2015,CS,dbgu,Female,2015-6-29,0,0,39.81471933,31.92058251,7.904368809,3.197294895,31.80297816,31.54823046
2015,CS,dbgv,Female,2015-6-29,0,0,43.35539328,35.04013631,8.318948438,3.135246804,32.72649014,32.73110236
2015,CS,dbmm,Female,2015-6-29,0,0,41.34031835,33.07934553,8.278888324,2.669105072,31.13913513,30.884688
2015,CS,dbms,Female,2015-7-7,0,1,43.29233765,35.10452121,8.191761917,2.182736432,33.09077343,32.98357675
2015,CS,dbor,Female,2015-7-7,0,1,43.21039709,35.20596478,8.005046143,2.32833799,33.50807722,33.3995555
2015,CS,dbou,Female,2015-7-7,0,1,42.72852002,34.75365337,7.980103294,2.370764542,33.13344128,33.2103611
2015,CS,dbrw,Female,2015-6-29,0,0,40.70389044,33.14379392,7.560782322,2.550656168,31.85810262,31.8090784
2015,CS,dbsc,Female,2015-6-29,0,0,41.6809415,33.67757176,8.026898654,2.645923292,31.6265748,31.55588011
2015,CS,dbsdb,Female,2015-6-29,0,0,43.73743121,35.73364237,8.004402675,3.029502159,32.89743459,32.85181399
